Player,Team,Phase,Opponent,Venue,Season,Match Result,Role_x,Runs Scored,Balls Faced,Strike Rate,Economy Rate,Wickets Taken,Dot Ball Percentage,Performance vs Team,Bowling Economy vs Team,Rolling Strike Rate,Rolling Economy Rate,Consistency Score,Role_y
KL Rahul,Royal Challengers Bangalore,Powerplay,Gujarat Lions,M Chinnaswamy Stadium,2016,Win,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",2016,Loss,Batter,39.0,22.0,177.27,0.0,0.0,31.82,177.2727273,0.0,100.984,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Kolkata Knight Riders,M Chinnaswamy Stadium,2016,Loss,Batter,20.0,17.0,117.65,0.0,0.0,41.18,117.6470588,0.0,58.825,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Mumbai Indians,M Chinnaswamy Stadium,2016,Loss,Batter,2.0,8.0,25.0,0.0,0.0,75.0,25.0,0.0,47.55,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Mumbai Indians,Wankhede Stadium,2016,Loss,Batter,23.0,14.0,164.29,0.0,0.0,57.14,164.2857143,0.0,156.43,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Rising Pune Supergiants,M Chinnaswamy Stadium,2016,Win,Batter,23.0,20.0,115.0,0.0,0.0,40.0,115.0,0.0,64.4125,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,2016,Loss,Batter,7.0,10.0,70.0,0.0,0.0,60.0,70.0,0.0,65.53,0.0,59.80915732,Batter
KL Rahul,Royal Challengers Bangalore,Powerplay,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,Win,Batter,29.0,17.0,170.59,0.0,0.0,17.65,170.5882353,0.0,111.572,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Death Overs,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2015,Loss,Batter,17.0,10.0,170.0,0.0,0.0,30.0,170.0,0.0,116.192,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Death Overs,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Loss,Batter,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,76.392,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Death Overs,Mumbai Indians,Dubai International Cricket Stadium,2014,Loss,Batter,4.0,5.0,80.0,0.0,0.0,20.0,80.0,0.0,99.116,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Death Overs,Rajasthan Royals,Sheikh Zayed Stadium,2014,Loss,Batter,7.0,6.0,116.67,0.0,0.0,66.67,116.6666667,0.0,99.592,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Death Overs,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Win,Batter,15.0,7.0,214.29,0.0,0.0,14.29,214.2857143,0.0,100.05,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Chennai Super Kings,Sharjah Cricket Stadium,2014,Loss,Batter,14.0,14.0,100.0,0.0,0.0,35.71,100.0,0.0,92.394,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Delhi Daredevils,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Win,Batter,24.0,21.0,114.29,0.0,0.0,38.1,114.2857143,0.0,98.024,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Kings XI Punjab,Sharjah Cricket Stadium,2014,Win,Batter,23.0,24.0,95.83,0.0,0.0,37.5,95.83333333,0.0,88.832,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",2014,Loss,Batter,14.0,15.0,93.33,0.0,0.0,46.67,93.33333333,0.0,81.894,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Mumbai Indians,Dubai International Cricket Stadium,2014,Loss,Batter,25.0,22.0,113.64,0.0,0.0,13.64,113.6363636,0.0,83.228,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2014,Loss,Batter,33.0,37.0,171.0,0.0,0.0,98.33,171.0,0.0,193.318,0.0,119.61831464,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Mumbai Indians,Wankhede Stadium,2015,Win,Batter,25.0,28.0,89.29,0.0,0.0,42.86,89.28571429,0.0,103.116,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Loss,Batter,8.0,10.0,80.0,0.0,0.0,30.0,80.0,0.0,92.394,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Rajasthan Royals,Sheikh Zayed Stadium,2014,Loss,Batter,13.0,13.0,100.0,0.0,0.0,30.77,100.0,0.0,90.166,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Middle Overs,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Win,Batter,29.0,25.0,116.0,0.0,0.0,28.0,116.0,0.0,105.224,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2015,Win,Batter,5.0,8.0,62.5,0.0,0.0,75.0,62.5,0.0,82.424,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Chennai Super Kings,Sharjah Cricket Stadium,2014,Loss,Batter,11.0,13.0,84.62,0.0,0.0,38.46,84.61538462,0.0,108.078,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Kings XI Punjab,Sharjah Cricket Stadium,2014,Win,Batter,4.0,4.0,100.0,0.0,0.0,25.0,100.0,0.0,101.924,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Mumbai Indians,Dubai International Cricket Stadium,2014,Loss,Batter,17.0,13.0,130.77,0.0,0.0,38.46,130.7692308,0.0,123.312,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",2014,Loss,Batter,2.0,2.0,200.0,0.0,0.0,0.0,200.0,0.0,169.578,0.0,119.61831464,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Loss,Batter,2.0,5.0,40.0,0.0,0.0,80.0,40.0,0.0,89.924,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Loss,Batter,10.0,8.0,125.0,0.0,0.0,50.0,125.0,0.0,111.154,0.0,59.80915732,Batter
KL Rahul,Sunrisers Hyderabad,Powerplay,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Loss,Batter,6.0,6.0,100.0,0.0,0.0,66.67,100.0,0.0,80.154,0.0,59.80915732,Batter
KM Asif,Chennai Super Kings,Death Overs,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",2021,Win,Bowler,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,13.8,0.0,Unknown
KM Asif,Chennai Super Kings,Middle Overs,Delhi Daredevils,Maharashtra Cricket Association Stadium,2018,Win,Bowler,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,12.324,0.0,Unknown
KM Asif,Chennai Super Kings,Middle Overs,Kolkata Knight Riders,Eden Gardens,2018,Win,Bowler,0.0,0.0,0.0,21.0,0.0,16.67,0.0,21.0,0.0,10.905,0.0,Unknown
KM Asif,Chennai Super Kings,Middle Overs,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",2021,Win,Bowler,0.0,0.0,0.0,6.92,1.0,15.38,0.0,6.92,0.0,7.54,0.0,Unknown
KM Asif,Chennai Super Kings,Powerplay,Delhi Daredevils,Maharashtra Cricket Association Stadium,2018,Win,Bowler,0.0,0.0,0.0,11.08,2.0,46.15,0.0,11.08,0.0,7.85,0.0,Unknown
KM Asif,Chennai Super Kings,Powerplay,Kolkata Knight Riders,Eden Gardens,2018,Win,Bowler,0.0,0.0,0.0,4.62,1.0,84.62,0.0,4.62,0.0,4.62,0.0,Unknown
KM Asif,Rajasthan Royals,Death Overs,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",2023,Loss,Bowler,0.0,0.0,0.0,9.75,0.0,37.5,0.0,9.75,0.0,7.17,0.0,Unknown
KM Asif,Rajasthan Royals,Death Overs,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2023,Loss,Bowler,0.0,0.0,0.0,18.0,0.0,16.67,0.0,18.0,0.0,9.228,0.0,Unknown
KM Asif,Rajasthan Royals,Middle Overs,Kolkata Knight Riders,"Eden Gardens, Kolkata",2023,Loss,Bowler,0.0,0.0,0.0,8.21,1.0,26.32,0.0,8.21,0.0,8.845,0.0,Unknown
KM Asif,Rajasthan Royals,Middle Overs,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",2023,Loss,Bowler,0.0,0.0,0.0,7.71,0.0,28.57,0.0,7.71,0.0,9.7925,0.0,Unknown
KM Asif,Rajasthan Royals,Middle Overs,Royal Challengers Bangalore,"Sawai Mansingh Stadium, Jaipur",2023,Loss,Batter,0.0,2.0,0.0,6.95,2.0,142.11,0.0,6.95,0.0,18.89,0.0,Unknown
KM Asif,Rajasthan Royals,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Win,Bowler,0.0,0.0,0.0,3.23,0.0,53.85,0.0,3.23,0.0,6.5375,0.0,Unknown
KM Asif,Rajasthan Royals,Powerplay,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",2023,Loss,Bowler,0.0,0.0,0.0,12.46,0.0,46.15,0.0,12.46,0.0,14.076,0.0,Unknown
KM Asif,Rajasthan Royals,Powerplay,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2023,Win,Bowler,0.0,0.0,0.0,7.0,0.0,50.0,0.0,7.0,0.0,14.092,0.0,Unknown
KM Jadhav,Chennai Super Kings,Death Overs,Delhi Capitals,Arun Jaitley Stadium,2019,Win,Batter,3.0,5.0,60.0,0.0,0.0,40.0,60.0,0.0,106.518,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2019,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,58.0,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Kolkata Knight Riders,MA Chidambaram Stadium,2019,Win,Batter,3.0,5.0,60.0,0.0,0.0,40.0,60.0,0.0,94.882,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Kolkata Knight Riders,Sheikh Zayed Stadium,2020/21,Win,Batter,7.0,12.0,58.33,0.0,0.0,66.67,58.33333333,0.0,57.666,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Mumbai Indians,Wankhede Stadium,2018,Win,Batter,11.0,10.0,220.0,0.0,0.0,140.0,220.0,0.0,193.946,0.0,132.98298962,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Rajasthan Royals,Sheikh Zayed Stadium,2020/21,Loss,Batter,4.0,7.0,57.14,0.0,0.0,57.14,57.14285714,0.0,49.094,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,Win,Batter,1.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,109.882,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Death Overs,Sunrisers Hyderabad,MA Chidambaram Stadium,2019,Win,Batter,11.0,10.0,110.0,0.0,0.0,40.0,110.0,0.0,70.0,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Delhi Capitals,Arun Jaitley Stadium,2019,Win,Batter,24.0,29.0,82.76,0.0,0.0,41.38,82.75862069,0.0,72.108,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Delhi Capitals,Dubai International Cricket Stadium,2020/21,Win,Batter,26.0,22.0,118.18,0.0,0.0,31.82,118.1818182,0.0,81.906,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Kolkata Knight Riders,Eden Gardens,2019,Win,Batter,20.0,12.0,166.67,0.0,0.0,50.0,166.6666667,0.0,85.442,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Kolkata Knight Riders,MA Chidambaram Stadium,2019,Win,Batter,5.0,3.0,166.67,0.0,0.0,33.33,166.6666667,0.0,108.776,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Mumbai Indians,MA Chidambaram Stadium,2019,Win,Batter,4.0,7.0,57.14,0.0,0.0,57.14,57.14285714,0.0,91.604,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Mumbai Indians,Wankhede Stadium,2018,Win,Batter,60.0,56.0,198.82999999999998,0.0,0.0,89.47,198.83040938,0.0,185.99,0.0,132.98298962,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Rajasthan Royals,Sharjah Cricket Stadium,2020/21,Win,Batter,22.0,17.0,129.41,0.0,0.0,23.53,129.4117647,0.0,90.156,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Royal Challengers Bangalore,MA Chidambaram Stadium,2019,Win,Batter,12.0,19.0,63.16,0.0,0.0,57.89,63.15789474,0.0,111.408,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020/21,Win,Batter,2.0,8.0,25.0,0.0,0.0,75.0,25.0,0.0,74.274,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Middle Overs,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2019,Loss,Batter,1.0,2.0,50.0,0.0,0.0,50.0,50.0,0.0,105.852,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Mumbai Indians,MA Chidambaram Stadium,2019,Win,Batter,2.0,4.0,50.0,0.0,0.0,50.0,50.0,0.0,103.592,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Mumbai Indians,Wankhede Stadium,2019,Win,Batter,11.0,13.0,84.62,0.0,0.0,76.92,84.61538462,0.0,114.592,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Rajasthan Royals,MA Chidambaram Stadium,2019,Loss,Batter,8.0,3.0,266.67,0.0,0.0,33.33,266.6666667,0.0,150.334,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Rajasthan Royals,Sawai Mansingh Stadium,2019,Win,Batter,1.0,6.0,16.67,0.0,0.0,83.33,16.66666667,0.0,147.002,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2019,Win,Batter,9.0,9.0,100.0,0.0,0.0,66.67,100.0,0.0,109.592,0.0,66.49149481,Batter
KM Jadhav,Chennai Super Kings,Powerplay,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020/21,Win,Batter,1.0,2.0,50.0,0.0,0.0,50.0,50.0,0.0,60.258,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Chennai Super Kings,Feroz Shah Kotla,2014,Loss,Batter,25.0,14.0,178.57,0.0,0.0,35.71,178.5714286,0.0,126.312,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Chennai Super Kings,Shaheed Veer Narayan Singh International Stadium,2015,Win,Batter,1.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,84.5,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Kings XI Punjab,Feroz Shah Kotla,2014,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,126.312,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Kings XI Punjab,Maharashtra Cricket Association Stadium,2015,Win,Batter,3.0,5.0,60.0,0.0,0.0,40.0,60.0,0.0,96.166,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Kolkata Knight Riders,Feroz Shah Kotla,2014,Loss,Batter,36.0,22.0,316.07,0.0,0.0,83.93,316.0714286,0.0,308.44,0.0,132.98298962,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Mumbai Indians,Feroz Shah Kotla,2015,Loss,Batter,1.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,138.278,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Mumbai Indians,Sharjah Cricket Stadium,2014,Win,Batter,14.0,9.0,155.56,0.0,0.0,22.22,155.5555556,0.0,162.582,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Mumbai Indians,Wankhede Stadium,2014,Win,Batter,7.0,5.0,140.0,0.0,0.0,40.0,140.0,0.0,154.868,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Rajasthan Royals,Feroz Shah Kotla,2014,Loss,Batter,21.0,12.0,175.0,0.0,0.0,16.67,175.0,0.0,129.286,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Royal Challengers Bangalore,Feroz Shah Kotla,2015,Loss,Batter,1.0,4.0,25.0,0.0,0.0,75.0,25.0,0.0,112.166,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Win,Batter,31.0,12.0,258.33,0.0,0.0,8.33,258.3333333,0.0,131.47,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Loss,Batter,19.0,12.0,158.33,0.0,0.0,16.67,158.3333333,0.0,151.534,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Sunrisers Hyderabad,Feroz Shah Kotla,2014,Loss,Batter,5.0,11.0,45.45,0.0,0.0,54.55,45.45454545,0.0,115.518,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Death Overs,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,2015,Win,Batter,21.0,15.0,140.0,0.0,0.0,26.67,140.0,0.0,85.0,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Chennai Super Kings,Feroz Shah Kotla,2014,Loss,Batter,4.0,6.0,66.67,0.0,0.0,33.33,66.66666667,0.0,16.6675,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2015,Win,Batter,20.0,17.0,117.65,0.0,0.0,23.53,117.6470588,0.0,100.568,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Kolkata Knight Riders,Eden Gardens,2015,Win,Batter,10.0,6.0,166.67,0.0,0.0,16.67,166.6666667,0.0,95.834,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Kolkata Knight Riders,Feroz Shah Kotla,2014,Loss,Batter,2.0,2.0,200.0,0.0,0.0,0.0,200.0,0.0,134.168,0.0,132.98298962,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Mumbai Indians,Sharjah Cricket Stadium,2014,Win,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,101.666,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Mumbai Indians,Wankhede Stadium,2015,Loss,Batter,16.0,14.0,114.29,0.0,0.0,42.86,114.2857143,0.0,114.302,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Rajasthan Royals,Brabourne Stadium,2015,Win,Batter,11.0,8.0,137.5,0.0,0.0,50.0,137.5,0.0,109.166,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Rajasthan Royals,Feroz Shah Kotla,2014,Loss,Batter,7.0,3.0,233.33,0.0,0.0,33.33,233.3333333,0.0,80.0,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Rajasthan Royals,"Sardar Patel Stadium, Motera",2014,Win,Batter,3.0,3.0,100.0,0.0,0.0,0.0,100.0,0.0,115.0,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,Feroz Shah Kotla,2015,Loss,Batter,32.0,27.0,118.52,0.0,0.0,33.33,118.5185185,0.0,104.538,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Royal Challengers Bangalore,M Chinnaswamy Stadium,2014,Loss,Batter,6.0,9.0,75.0,0.0,0.0,125.0,75.0,0.0,199.538,0.0,132.98298962,Batter
KM Jadhav,Delhi Daredevils,Middle Overs,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,2015,Win,Batter,42.0,19.0,221.05,0.0,0.0,15.79,221.0526316,0.0,111.444,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Powerplay,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2015,Win,Batter,0.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Powerplay,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2014,Loss,Batter,0.0,4.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.49149481,Batter
KM Jadhav,Delhi Daredevils,Powerplay,Mumbai Indians,Wankhede Stadium,2015,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Delhi Daredevils,Feroz Shah Kotla,2017,Loss,Batter,7.0,5.0,140.0,0.0,0.0,60.0,140.0,0.0,136.212,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Delhi Daredevils,M Chinnaswamy Stadium,2016,Loss,Batter,9.0,12.0,75.0,0.0,0.0,50.0,75.0,0.0,127.158,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Delhi Daredevils,M.Chinnaswamy Stadium,2017,Loss,Batter,1.0,3.0,33.33,0.0,0.0,66.67,33.33333333,0.0,115.88,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Gujarat Lions,Saurashtra Cricket Association Stadium,2017,Loss,Batter,37.0,15.0,246.67,0.0,0.0,33.33,246.6666667,0.0,130.668,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Kolkata Knight Riders,M Chinnaswamy Stadium,2017,Loss,Batter,7.0,6.0,116.67,0.0,0.0,33.33,116.6666667,0.0,127.546,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Mumbai Indians,M Chinnaswamy Stadium,2017,Loss,Batter,7.0,6.0,116.67,0.0,0.0,0.0,116.6666667,0.0,135.88,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Mumbai Indians,Wankhede Stadium,2017,Loss,Batter,10.0,8.0,125.0,0.0,0.0,25.0,125.0,0.0,127.668,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2023,Loss,Batter,4.0,5.0,80.0,0.0,0.0,40.0,80.0,0.0,120.334,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,M Chinnaswamy Stadium,2016,Loss,Batter,8.0,6.0,133.33,0.0,0.0,16.67,133.3333333,0.0,119.38,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Death Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,Win,Batter,19.0,11.0,172.73,0.0,0.0,36.36,172.7272727,0.0,133.926,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Delhi Daredevils,Feroz Shah Kotla,2017,Loss,Batter,5.0,5.0,100.0,0.0,0.0,20.0,100.0,0.0,90.952,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Delhi Daredevils,M.Chinnaswamy Stadium,2017,Loss,Batter,68.0,34.0,200.0,0.0,0.0,26.47,200.0,0.0,95.0,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Gujarat Lions,M Chinnaswamy Stadium,2017,Loss,Batter,18.0,10.0,180.0,0.0,0.0,10.0,180.0,0.0,100.286,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Gujarat Lions,Saurashtra Cricket Association Stadium,2017,Loss,Batter,1.0,1.0,100.0,0.0,0.0,0.0,100.0,0.0,116.11,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Kings XI Punjab,M Chinnaswamy Stadium,2017,Win,Batter,2.0,3.0,66.67,0.0,0.0,33.33,66.66666667,0.0,113.62,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Kolkata Knight Riders,M Chinnaswamy Stadium,2017,Loss,Batter,1.0,3.0,33.33,0.0,0.0,66.67,33.33333333,0.0,106.0,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Mumbai Indians,M Chinnaswamy Stadium,2017,Loss,Batter,2.0,2.0,100.0,0.0,0.0,0.0,100.0,0.0,96.0,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Mumbai Indians,Wankhede Stadium,2017,Loss,Batter,18.0,14.0,128.57,0.0,0.0,7.14,128.5714286,0.0,126.824,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Mumbai Indians,"Wankhede Stadium, Mumbai",2023,Loss,Batter,8.0,5.0,160.0,0.0,0.0,20.0,160.0,0.0,118.824,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Rising Pune Supergiant,M Chinnaswamy Stadium,2017,Win,Batter,18.0,24.0,75.0,0.0,0.0,29.17,75.0,0.0,91.0,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2017,Win,Batter,2.0,6.0,33.33,0.0,0.0,66.67,33.33333333,0.0,88.332,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Middle Overs,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2016,Win,Batter,37.0,22.0,322.22,0.0,0.0,22.22,322.22222220000003,0.0,219.562,0.0,132.98298962,Batter
KM Jadhav,Royal Challengers Bangalore,Powerplay,Delhi Daredevils,M.Chinnaswamy Stadium,2017,Loss,Batter,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,86.666,0.0,66.49149481,Batter
KM Jadhav,Royal Challengers Bangalore,Powerplay,Gujarat Lions,M Chinnaswamy Stadium,2017,Loss,Batter,13.0,8.0,162.5,0.0,0.0,50.0,162.5,0.0,108.0,0.0,66.49149481,Batter
